te_estimator,window_size,field_def,cmi_regimes,threshold_mode,sink_mode,thr_bot,thr_top,cooldown,max_posiciones,pnl_pct,portfolio_final,bh_pnl,alpha_bh,n_compras,n_ventas,n_trades,n_ignorados,win_rate,pos_finales,valid
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,96,5,-6.33,936.73,7.35,-13.68,192,202,394,161,53.5,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,96,7,38.18,1381.78,7.35,30.82,196,202,398,157,51.5,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,96,9,44.95,1449.45,7.35,37.59,198,202,400,155,51.5,9,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,0,5,-9.65,903.52,7.35,-17.0,154,155,309,3579,47.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,0,7,-6.98,930.24,7.35,-14.33,154,155,309,3579,47.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,0,9,-5.46,945.38,7.35,-12.82,154,155,309,3579,47.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,24,5,-22.68,773.15,7.35,-30.04,864,883,1747,134,51.0,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,24,7,-16.16,838.37,7.35,-23.52,864,883,1747,134,51.0,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,24,9,-12.52,874.77,7.35,-19.88,864,883,1747,134,51.0,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,48,5,58.91,1589.13,7.35,51.56,569,603,1172,25,53.6,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,48,7,50.34,1503.39,7.35,42.98,574,603,1177,20,53.1,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,48,9,40.33,1403.28,7.35,32.97,576,603,1179,18,52.6,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,96,5,-56.86,431.42,7.35,-64.21,336,345,681,15,47.0,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,96,7,34.35,1343.47,7.35,26.99,334,353,687,9,51.0,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,96,9,27.7,1276.96,7.35,20.34,336,353,689,7,51.0,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,0,5,-9.71,902.9,7.35,-17.06,158,159,317,3432,47.8,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,0,7,-7.02,929.81,7.35,-14.37,158,159,317,3432,47.8,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,0,9,-5.5,945.04,7.35,-12.85,158,159,317,3432,47.8,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,24,5,-14.5,855.02,7.35,-21.85,862,886,1748,120,51.0,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,24,7,-9.88,901.24,7.35,-17.23,862,886,1748,120,51.0,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,24,9,-7.45,925.54,7.35,-14.8,862,886,1748,120,51.0,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,48,5,34.7,1347.04,7.35,27.35,565,600,1165,25,53.2,2,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,48,7,47.78,1477.83,7.35,40.43,570,601,1171,19,52.9,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,48,9,37.35,1373.54,7.35,30.0,572,601,1173,17,52.4,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,96,5,-59.23,407.65,7.35,-66.59,336,345,681,13,45.8,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,96,7,48.7,1487.01,7.35,41.35,331,350,681,13,50.6,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.6,96,9,67.32,1673.17,7.35,59.96,333,350,683,11,51.1,6,True
