te_estimator,window_size,field_def,cmi_regimes,threshold_mode,sink_mode,thr_bot,thr_top,cooldown,max_posiciones,pnl_pct,portfolio_final,bh_pnl,alpha_bh,n_compras,n_ventas,n_trades,n_ignorados,win_rate,pos_finales,valid
kde,10,analogical,2,fixed,score_component,0.7,0.7,96,9,157.77,2577.73,7.35,150.42,44,45,89,15,68.9,8,False
binning,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,0,9,157.6,2575.96,7.35,150.24,34,33,67,33,54.5,7,False
kde,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,0,9,157.6,2575.96,7.35,150.24,34,33,67,33,54.5,7,False
binning,20,jacobian,3,fixed,score_component,0.75,0.75,24,7,157.32,2573.15,7.35,149.96,33,33,66,47,69.7,6,False
kde,20,jacobian,3,fixed,score_component,0.75,0.75,24,7,157.32,2573.15,7.35,149.96,33,33,66,47,69.7,6,False
binning,20,jacobian,2,fixed,filter_and,0.7,0.7,48,9,157.02,2570.22,7.35,149.67,41,39,80,66,69.2,9,False
kde,20,jacobian,2,fixed,filter_and,0.7,0.7,48,9,157.02,2570.22,7.35,149.67,41,39,80,66,69.2,9,False
binning,14,jacobian,3,adaptive_percentile,score_component,0.8,0.8,48,5,156.96,2569.61,7.35,149.61,74,84,158,30,60.7,0,True
kde,14,jacobian,3,adaptive_percentile,score_component,0.8,0.8,48,5,156.96,2569.61,7.35,149.61,74,84,158,30,60.7,0,True
binning,28,analogical,3,fixed,score_component,0.65,0.7,0,7,156.81,2568.08,7.35,149.45,6,0,6,3,0.0,6,False
binning,28,analogical,3,fixed,score_component,0.65,0.75,0,7,156.81,2568.08,7.35,149.45,6,0,6,3,0.0,6,False
binning,28,analogical,3,fixed,score_component,0.65,0.8,0,7,156.81,2568.08,7.35,149.45,6,0,6,3,0.0,6,False
kde,28,analogical,3,fixed,score_component,0.65,0.7,0,7,156.81,2568.08,7.35,149.45,6,0,6,3,0.0,6,False
kde,28,analogical,3,fixed,score_component,0.65,0.75,0,7,156.81,2568.08,7.35,149.45,6,0,6,3,0.0,6,False
kde,28,analogical,3,fixed,score_component,0.65,0.8,0,7,156.81,2568.08,7.35,149.45,6,0,6,3,0.0,6,False
binning,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,24,9,156.63,2566.34,7.35,149.28,28,26,54,21,57.7,8,False
kde,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,24,9,156.63,2566.34,7.35,149.28,28,26,54,21,57.7,8,False
binning,20,jacobian,2,fixed,filter_and,0.7,0.7,96,5,156.5,2565.02,7.35,149.15,36,38,74,57,65.8,5,False
kde,20,jacobian,2,fixed,filter_and,0.7,0.7,96,5,156.5,2565.02,7.35,149.15,36,38,74,57,65.8,5,False
binning,8,jacobian,2,fixed,score_component,0.75,0.75,0,9,156.01,2560.14,7.35,148.66,38,35,73,47,85.7,9,False
binning,14,jacobian,3,fixed,filter_and,0.75,0.75,24,7,155.76,2557.63,7.35,148.41,45,46,91,45,58.7,7,False
binning,14,jacobian,3,fixed,filter_and,0.75,0.75,48,7,155.76,2557.63,7.35,148.41,45,46,91,45,58.7,7,False
kde,14,jacobian,3,fixed,filter_and,0.75,0.75,24,7,155.76,2557.63,7.35,148.41,45,46,91,45,58.7,7,False
kde,14,jacobian,3,fixed,filter_and,0.75,0.75,48,7,155.76,2557.63,7.35,148.41,45,46,91,45,58.7,7,False
binning,8,jacobian,2,fixed,score_component,0.75,0.75,48,5,155.46,2554.61,7.35,148.11,31,32,63,44,75.0,5,False
binning,14,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,96,9,155.37,2553.74,7.35,148.02,71,71,142,28,67.6,9,True
kde,14,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,96,9,155.37,2553.74,7.35,148.02,71,71,142,28,67.6,9,True
binning,14,jacobian,2,fixed,filter_and,0.75,0.75,48,7,154.87,2548.68,7.35,147.51,36,36,72,55,63.9,7,False
kde,14,jacobian,2,fixed,filter_and,0.75,0.75,48,7,154.87,2548.68,7.35,147.51,36,36,72,55,63.9,7,False
binning,10,analogical,3,fixed,filter_and,0.55,0.65,0,9,154.79,2547.95,7.35,147.44,9,0,9,36,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.65,24,9,154.79,2547.95,7.35,147.44,9,0,9,34,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.65,48,9,154.79,2547.95,7.35,147.44,9,0,9,33,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.65,96,9,154.79,2547.95,7.35,147.44,9,0,9,31,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.7,0,9,154.79,2547.95,7.35,147.44,9,0,9,36,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.7,24,9,154.79,2547.95,7.35,147.44,9,0,9,34,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.7,48,9,154.79,2547.95,7.35,147.44,9,0,9,33,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.7,96,9,154.79,2547.95,7.35,147.44,9,0,9,31,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.75,0,9,154.79,2547.95,7.35,147.44,9,0,9,36,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.75,24,9,154.79,2547.95,7.35,147.44,9,0,9,34,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.75,48,9,154.79,2547.95,7.35,147.44,9,0,9,33,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.75,96,9,154.79,2547.95,7.35,147.44,9,0,9,31,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.8,0,9,154.79,2547.95,7.35,147.44,9,0,9,36,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.8,24,9,154.79,2547.95,7.35,147.44,9,0,9,34,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.8,48,9,154.79,2547.95,7.35,147.44,9,0,9,33,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.8,96,9,154.79,2547.95,7.35,147.44,9,0,9,31,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.65,0,9,154.79,2547.95,7.35,147.44,9,0,9,36,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.65,24,9,154.79,2547.95,7.35,147.44,9,0,9,34,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.65,48,9,154.79,2547.95,7.35,147.44,9,0,9,33,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.65,96,9,154.79,2547.95,7.35,147.44,9,0,9,31,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.7,0,9,154.79,2547.95,7.35,147.44,9,0,9,36,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.7,24,9,154.79,2547.95,7.35,147.44,9,0,9,34,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.7,48,9,154.79,2547.95,7.35,147.44,9,0,9,33,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.7,96,9,154.79,2547.95,7.35,147.44,9,0,9,31,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.75,0,9,154.79,2547.95,7.35,147.44,9,0,9,36,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.75,24,9,154.79,2547.95,7.35,147.44,9,0,9,34,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.75,48,9,154.79,2547.95,7.35,147.44,9,0,9,33,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.75,96,9,154.79,2547.95,7.35,147.44,9,0,9,31,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.8,0,9,154.79,2547.95,7.35,147.44,9,0,9,36,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.8,24,9,154.79,2547.95,7.35,147.44,9,0,9,34,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.8,48,9,154.79,2547.95,7.35,147.44,9,0,9,33,0.0,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.8,96,9,154.79,2547.95,7.35,147.44,9,0,9,31,0.0,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.6,96,9,154.73,2547.26,7.35,147.37,12,3,15,28,33.3,8,False
kde,10,analogical,3,fixed,filter_and,0.55,0.6,96,9,154.73,2547.26,7.35,147.37,12,3,15,28,33.3,8,False
binning,20,jacobian,3,adaptive_percentile,filter_and,0.8,0.8,0,7,154.59,2545.85,7.35,147.23,36,38,74,21,63.2,4,False
kde,20,jacobian,3,adaptive_percentile,filter_and,0.8,0.8,0,7,154.59,2545.85,7.35,147.23,36,38,74,21,63.2,4,False
binning,8,jacobian,2,fixed,score_component,0.75,0.75,24,7,153.69,2536.87,7.35,146.33,34,33,67,44,84.8,7,False
binning,10,analogical,3,fixed,filter_and,0.55,0.55,24,7,153.5,2534.99,7.35,146.14,31,31,62,7,80.6,6,False
kde,10,analogical,3,fixed,filter_and,0.55,0.55,24,7,153.5,2534.99,7.35,146.14,31,31,62,7,80.6,6,False
binning,14,analogical,2,fixed,filter_and,0.7,0.7,24,9,153.27,2532.69,7.35,145.91,16,9,25,1,77.8,9,False
binning,14,analogical,2,fixed,filter_and,0.7,0.7,48,9,153.27,2532.69,7.35,145.91,16,9,25,1,77.8,9,False
kde,14,analogical,2,fixed,filter_and,0.7,0.7,24,9,153.27,2532.69,7.35,145.91,16,9,25,1,77.8,9,False
kde,14,analogical,2,fixed,filter_and,0.7,0.7,48,9,153.27,2532.69,7.35,145.91,16,9,25,1,77.8,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.6,0,9,152.76,2527.61,7.35,145.41,13,3,16,32,33.3,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.6,24,9,152.76,2527.61,7.35,145.41,13,3,16,30,33.3,9,False
binning,10,analogical,3,fixed,filter_and,0.55,0.6,48,9,152.76,2527.61,7.35,145.41,13,3,16,29,33.3,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.6,0,9,152.76,2527.61,7.35,145.41,13,3,16,32,33.3,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.6,24,9,152.76,2527.61,7.35,145.41,13,3,16,30,33.3,9,False
kde,10,analogical,3,fixed,filter_and,0.55,0.6,48,9,152.76,2527.61,7.35,145.41,13,3,16,29,33.3,9,False
binning,10,analogical,2,fixed,score_component,0.7,0.7,24,9,152.75,2527.49,7.35,145.39,48,49,97,20,69.4,8,False
kde,10,analogical,2,fixed,score_component,0.7,0.7,24,9,152.75,2527.49,7.35,145.39,48,49,97,20,69.4,8,False
binning,28,analogical,3,adaptive_percentile,filter_and,0.8,0.8,48,9,152.65,2526.52,7.35,145.3,77,81,158,30,60.5,8,True
kde,28,analogical,3,adaptive_percentile,filter_and,0.8,0.8,48,9,152.65,2526.52,7.35,145.3,77,81,158,30,60.5,8,True
binning,14,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,0,9,152.31,2523.15,7.35,144.96,51,54,105,35,64.8,7,True
kde,14,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,0,9,152.31,2523.15,7.35,144.96,51,54,105,35,64.8,7,True
binning,28,analogical,3,adaptive_percentile,filter_and,0.8,0.8,96,9,152.06,2520.58,7.35,144.7,69,71,140,22,64.8,8,True
kde,28,analogical,3,adaptive_percentile,filter_and,0.8,0.8,96,9,152.06,2520.58,7.35,144.7,69,71,140,22,64.8,8,True
binning,14,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,48,7,151.81,2518.07,7.35,144.45,78,81,159,31,60.5,5,True
kde,14,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,48,7,151.81,2518.07,7.35,144.45,78,81,159,31,60.5,5,True
binning,14,jacobian,3,adaptive_percentile,score_component,0.8,0.8,24,7,151.74,2517.41,7.35,144.39,80,91,171,29,60.4,0,True
kde,14,jacobian,3,adaptive_percentile,score_component,0.8,0.8,24,7,151.74,2517.41,7.35,144.39,80,91,171,29,60.4,0,True
binning,14,jacobian,2,fixed,score_component,0.8,0.8,0,9,151.62,2516.25,7.35,144.27,14,7,21,6,85.7,8,False
kde,14,jacobian,2,fixed,score_component,0.8,0.8,0,9,151.62,2516.25,7.35,144.27,14,7,21,6,85.7,8,False
binning,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,96,9,151.56,2515.56,7.35,144.2,26,24,50,19,66.7,8,False
kde,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,96,9,151.56,2515.56,7.35,144.2,26,24,50,19,66.7,8,False
binning,14,jacobian,3,fixed,filter_and,0.75,0.75,0,7,151.21,2512.08,7.35,143.85,52,53,105,68,58.5,7,True
kde,14,jacobian,3,fixed,filter_and,0.75,0.75,0,7,151.21,2512.08,7.35,143.85,52,53,105,68,58.5,7,True
binning,14,jacobian,3,fixed,filter_and,0.75,0.75,96,7,150.84,2508.4,7.35,143.48,41,42,83,39,66.7,7,False
kde,14,jacobian,3,fixed,filter_and,0.75,0.75,96,7,150.84,2508.4,7.35,143.48,41,42,83,39,66.7,7,False
binning,14,analogical,2,fixed,filter_and,0.7,0.8,0,9,150.67,2506.66,7.35,143.31,9,0,9,12,0.0,9,False
binning,14,analogical,2,fixed,filter_and,0.7,0.8,24,9,150.67,2506.66,7.35,143.31,9,0,9,12,0.0,9,False
binning,14,analogical,2,fixed,filter_and,0.7,0.8,48,9,150.67,2506.66,7.35,143.31,9,0,9,12,0.0,9,False
kde,14,analogical,2,fixed,filter_and,0.7,0.8,0,9,150.67,2506.66,7.35,143.31,9,0,9,12,0.0,9,False
kde,14,analogical,2,fixed,filter_and,0.7,0.8,24,9,150.67,2506.66,7.35,143.31,9,0,9,12,0.0,9,False
kde,14,analogical,2,fixed,filter_and,0.7,0.8,48,9,150.67,2506.66,7.35,143.31,9,0,9,12,0.0,9,False
binning,28,jacobian,2,adaptive_percentile,filter_and,0.75,0.8,96,9,150.45,2504.53,7.35,143.1,31,28,59,50,82.1,9,False
kde,28,jacobian,2,adaptive_percentile,filter_and,0.75,0.8,96,9,150.45,2504.53,7.35,143.1,31,28,59,50,82.1,9,False
binning,28,jacobian,3,fixed,score_component,0.7,0.7,96,5,150.23,2502.28,7.35,142.87,26,26,52,48,61.5,5,False
kde,28,jacobian,3,fixed,score_component,0.7,0.7,96,5,150.23,2502.28,7.35,142.87,26,26,52,48,61.5,5,False
binning,10,jacobian,3,fixed,score_component,0.7,0.7,0,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.7,24,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.7,48,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.7,96,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.75,0,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.75,24,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.75,48,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.75,96,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.8,0,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.8,24,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.8,48,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,10,jacobian,3,fixed,score_component,0.7,0.8,96,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.7,0,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.7,24,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.7,48,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.7,96,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.75,0,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.75,24,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.75,48,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.75,96,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.8,0,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.8,24,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.8,48,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
kde,10,jacobian,3,fixed,score_component,0.7,0.8,96,5,150.06,2500.61,7.35,142.71,4,0,4,0,0.0,4,False
binning,20,jacobian,3,fixed,filter_and,0.7,0.7,96,7,149.89,2498.89,7.35,142.53,46,46,92,60,58.7,7,False
kde,20,jacobian,3,fixed,filter_and,0.7,0.7,96,7,149.89,2498.89,7.35,142.53,46,46,92,60,58.7,7,False
binning,20,jacobian,3,adaptive_percentile,filter_and,0.75,0.8,96,9,149.76,2497.55,7.35,142.4,34,32,66,49,56.2,8,False
kde,20,jacobian,3,adaptive_percentile,filter_and,0.75,0.8,96,9,149.76,2497.55,7.35,142.4,34,32,66,49,56.2,8,False
binning,14,analogical,3,fixed,filter_and,0.7,0.75,24,9,149.63,2496.3,7.35,142.28,9,0,9,9,0.0,9,False
binning,14,analogical,3,fixed,filter_and,0.7,0.75,48,9,149.63,2496.3,7.35,142.28,9,0,9,9,0.0,9,False
binning,14,analogical,3,fixed,filter_and,0.7,0.8,24,9,149.63,2496.3,7.35,142.28,9,0,9,9,0.0,9,False
binning,14,analogical,3,fixed,filter_and,0.7,0.8,48,9,149.63,2496.3,7.35,142.28,9,0,9,9,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.7,0.75,24,9,149.63,2496.3,7.35,142.28,9,0,9,9,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.7,0.75,48,9,149.63,2496.3,7.35,142.28,9,0,9,9,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.7,0.8,24,9,149.63,2496.3,7.35,142.28,9,0,9,9,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.7,0.8,48,9,149.63,2496.3,7.35,142.28,9,0,9,9,0.0,9,False
binning,14,analogical,3,fixed,filter_and,0.7,0.7,24,5,149.41,2494.12,7.35,142.06,7,2,9,10,100.0,5,False
binning,14,analogical,3,fixed,filter_and,0.7,0.7,48,5,149.41,2494.12,7.35,142.06,7,2,9,10,100.0,5,False
binning,14,analogical,3,fixed,filter_and,0.7,0.7,96,5,149.41,2494.12,7.35,142.06,7,2,9,9,100.0,5,False
kde,14,analogical,3,fixed,filter_and,0.7,0.7,24,5,149.41,2494.12,7.35,142.06,7,2,9,10,100.0,5,False
kde,14,analogical,3,fixed,filter_and,0.7,0.7,48,5,149.41,2494.12,7.35,142.06,7,2,9,10,100.0,5,False
kde,14,analogical,3,fixed,filter_and,0.7,0.7,96,5,149.41,2494.12,7.35,142.06,7,2,9,9,100.0,5,False
binning,10,analogical,3,fixed,filter_and,0.55,0.55,0,9,149.04,2490.36,7.35,141.68,33,32,65,7,81.2,8,False
kde,10,analogical,3,fixed,filter_and,0.55,0.55,0,9,149.04,2490.36,7.35,141.68,33,32,65,7,81.2,8,False
binning,14,analogical,2,fixed,filter_and,0.7,0.8,96,9,148.97,2489.66,7.35,141.61,9,0,9,11,0.0,9,False
kde,14,analogical,2,fixed,filter_and,0.7,0.8,96,9,148.97,2489.66,7.35,141.61,9,0,9,11,0.0,9,False
binning,14,jacobian,3,adaptive_percentile,score_component,0.8,0.8,96,5,148.86,2488.6,7.35,141.51,73,83,156,16,62.7,0,True
kde,14,jacobian,3,adaptive_percentile,score_component,0.8,0.8,96,5,148.86,2488.6,7.35,141.51,73,83,156,16,62.7,0,True
binning,8,jacobian,2,fixed,score_component,0.75,0.8,48,9,148.18,2481.81,7.35,140.83,10,1,11,60,100.0,9,False
binning,8,jacobian,2,fixed,filter_and,0.7,0.7,24,7,148.07,2480.74,7.35,140.72,21,18,39,24,83.3,7,False
binning,8,jacobian,2,fixed,filter_and,0.7,0.7,48,7,148.07,2480.74,7.35,140.72,21,18,39,23,83.3,7,False
binning,14,analogical,3,fixed,filter_and,0.7,0.75,0,9,147.84,2478.41,7.35,140.49,9,0,9,10,0.0,9,False
binning,14,analogical,3,fixed,filter_and,0.7,0.8,0,9,147.84,2478.41,7.35,140.49,9,0,9,10,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.7,0.75,0,9,147.84,2478.41,7.35,140.49,9,0,9,10,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.7,0.8,0,9,147.84,2478.41,7.35,140.49,9,0,9,10,0.0,9,False
binning,14,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,48,5,147.65,2476.46,7.35,140.29,76,80,156,34,60.0,4,True
kde,14,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,48,5,147.65,2476.46,7.35,140.29,76,80,156,34,60.0,4,True
binning,14,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,24,7,147.58,2475.79,7.35,140.22,81,85,166,33,64.7,5,True
kde,14,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,24,7,147.58,2475.79,7.35,140.22,81,85,166,33,64.7,5,True
binning,10,analogical,2,fixed,score_component,0.7,0.7,0,9,147.44,2474.35,7.35,140.08,50,50,100,20,68.0,8,True
kde,10,analogical,2,fixed,score_component,0.7,0.7,0,9,147.44,2474.35,7.35,140.08,50,50,100,20,68.0,8,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.8,0.75,0,5,147.13,2471.35,7.35,139.78,103,116,219,48,61.2,1,True
binning,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,0,7,147.04,2470.39,7.35,139.68,33,33,66,34,54.5,6,False
kde,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,0,7,147.04,2470.39,7.35,139.68,33,33,66,34,54.5,6,False
binning,28,analogical,3,adaptive_percentile,filter_and,0.8,0.8,48,7,146.83,2468.26,7.35,139.47,77,81,158,30,54.3,6,True
kde,28,analogical,3,adaptive_percentile,filter_and,0.8,0.8,48,7,146.83,2468.26,7.35,139.47,77,81,158,30,54.3,6,True
binning,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,48,9,146.8,2467.99,7.35,139.44,28,26,54,19,61.5,8,False
kde,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,48,9,146.8,2467.99,7.35,139.44,28,26,54,19,61.5,8,False
binning,20,jacobian,2,fixed,score_component,0.75,0.75,0,5,146.68,2466.81,7.35,139.33,18,20,38,44,55.0,3,False
kde,20,jacobian,2,fixed,score_component,0.75,0.75,0,5,146.68,2466.81,7.35,139.33,18,20,38,44,55.0,3,False
binning,14,jacobian,2,fixed,filter_and,0.75,0.75,24,7,146.52,2465.22,7.35,139.17,37,37,74,56,64.9,7,False
kde,14,jacobian,2,fixed,filter_and,0.75,0.75,24,7,146.52,2465.22,7.35,139.17,37,37,74,56,64.9,7,False
binning,14,jacobian,2,fixed,filter_and,0.75,0.7,96,9,146.14,2461.44,7.35,138.79,76,81,157,18,59.3,5,True
kde,14,jacobian,2,fixed,filter_and,0.75,0.7,96,9,146.14,2461.44,7.35,138.79,76,81,157,18,59.3,5,True
binning,14,jacobian,3,adaptive_percentile,score_component,0.8,0.8,0,9,146.06,2460.61,7.35,138.71,105,120,225,46,61.7,0,True
kde,14,jacobian,3,adaptive_percentile,score_component,0.8,0.8,0,9,146.06,2460.61,7.35,138.71,105,120,225,46,61.7,0,True
binning,10,jacobian,3,fixed,filter_and,0.55,0.55,48,9,145.94,2459.36,7.35,138.58,87,88,175,74,62.5,9,True
kde,10,jacobian,3,fixed,filter_and,0.55,0.55,48,9,145.94,2459.36,7.35,138.58,87,88,175,74,62.5,9,True
binning,14,analogical,3,fixed,filter_and,0.7,0.75,96,9,145.8,2458.05,7.35,138.45,9,0,9,8,0.0,9,False
binning,14,analogical,3,fixed,filter_and,0.7,0.8,96,9,145.8,2458.05,7.35,138.45,9,0,9,8,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.7,0.75,96,9,145.8,2458.05,7.35,138.45,9,0,9,8,0.0,9,False
kde,14,analogical,3,fixed,filter_and,0.7,0.8,96,9,145.8,2458.05,7.35,138.45,9,0,9,8,0.0,9,False
binning,8,jacobian,2,fixed,filter_and,0.7,0.7,0,7,145.64,2456.39,7.35,138.28,24,22,46,23,81.8,7,False
binning,14,jacobian,3,adaptive_percentile,filter_and,0.8,0.8,96,7,145.36,2453.6,7.35,138.01,39,39,78,15,71.8,7,False
kde,14,jacobian,3,adaptive_percentile,filter_and,0.8,0.8,96,7,145.36,2453.6,7.35,138.01,39,39,78,15,71.8,7,False
binning,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,24,7,145.3,2452.96,7.35,137.94,27,26,53,22,57.7,6,False
kde,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,24,7,145.3,2452.96,7.35,137.94,27,26,53,22,57.7,6,False
binning,14,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,48,7,145.3,2452.96,7.35,137.94,41,42,83,24,61.9,6,False
kde,14,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,48,7,145.3,2452.96,7.35,137.94,41,42,83,24,61.9,6,False
binning,14,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,24,7,145.12,2451.16,7.35,137.76,42,44,86,24,59.1,6,False
kde,14,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,24,7,145.12,2451.16,7.35,137.76,42,44,86,24,59.1,6,False
binning,14,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,96,7,145.0,2449.98,7.35,137.64,39,40,79,22,65.0,6,False
kde,14,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,96,7,145.0,2449.98,7.35,137.64,39,40,79,22,65.0,6,False
binning,14,analogical,2,fixed,filter_and,0.7,0.7,0,7,144.69,2446.94,7.35,137.34,15,10,25,2,70.0,7,False
kde,14,analogical,2,fixed,filter_and,0.7,0.7,0,7,144.69,2446.94,7.35,137.34,15,10,25,2,70.0,7,False
binning,28,jacobian,2,adaptive_percentile,score_component,0.75,0.75,24,5,144.53,2445.26,7.35,137.17,118,125,243,32,61.6,4,True
kde,28,jacobian,2,adaptive_percentile,score_component,0.75,0.75,24,5,144.53,2445.26,7.35,137.17,118,125,243,32,61.6,4,True
binning,20,jacobian,2,fixed,score_component,0.75,0.75,24,5,143.57,2435.65,7.35,136.21,17,18,35,31,61.1,4,False
binning,20,jacobian,2,fixed,score_component,0.75,0.75,48,5,143.57,2435.65,7.35,136.21,17,18,35,30,61.1,4,False
binning,20,jacobian,2,fixed,score_component,0.75,0.75,96,5,143.57,2435.65,7.35,136.21,17,18,35,29,61.1,4,False
